task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
put blueberries on plate sink,put the blueberries on the plate in the sink,search,,0.9652999605598634,7.9326,0.9894,0.0557,False,64,,search_boards
put blueberries on plate sink,put blueberries on plate sink,original,,1.0,8.1576,1.251,0.0461,False,64,,search_boards
put bowl on plate,"If it is within your operational parameters, please elevate the deep vessel typically used for soup and carefully deposit it so that its base rests upon the flat, circular dining dish.",adversarial,,0.0,2.752,-6.6647,0.2128,False,64,,generated_adversarial
put bowl on plate,"Without upsetting its orientation, convey the concave dining receptacle across the workspace and lower it onto the flat serving dish.",adversarial,,0.20705607417116284,3.9751,-4.8793,0.1748,False,64,,generated_adversarial
put bowl on plate,Please rest the soup bowl on the dinner plate.,natural,,0.6769036348730442,6.7504,-1.0184,0.0813,False,64,,generated_natural
put bowl on plate,"Should it not pose an undue burden on your current processing queue, I request that you secure the bowl and physically translate it to a final resting position directly atop the plate.",adversarial,,0.7425390365675845,7.1381,-0.4827,0.0681,False,64,,generated_adversarial
put bowl on plate,The plate needs to have the bowl set on top of it.,natural,,0.7429547583439788,7.1405,-0.6639,0.0607,False,64,,generated_natural
put bowl on plate,"Prior to undertaking any other tasks, ensure that the bowl has been successfully relocated to sit directly atop the surface of the plate.",adversarial,,0.8814759233016355,7.9588,0.6845,0.0414,False,64,,generated_adversarial
put bowl on plate,place bowl onto blue plate,search,,0.9118658179668929,8.1383,1.214,0.0463,False,64,,search_boards
put bowl on plate,Take the bowl and put it right on the plate.,natural,,0.9231717533734433,8.205,1.3821,0.047,False,64,,generated_natural
put bowl on plate,place bowl on blue plate,search,,0.9269640293851311,8.2274,1.3533,0.0439,False,64,,search_boards
put bowl on plate,place the bowl on the blue plate,search,,0.9270370589240255,8.2279,1.3745,0.0447,False,64,,search_boards
put bowl on plate,Pop the bowl on the plate for me.,natural,,0.9563279455693581,8.4009,1.7316,0.0434,False,64,,generated_natural
put bowl on plate,Move that bowl over to the plate.,natural,,0.963287669852793,8.442,1.6458,0.0364,False,64,,generated_natural
put bowl on plate,Grab the bowl and set it down on the plate.,natural,,0.9675434554980754,8.4671,1.72,0.0371,False,64,,generated_natural
put bowl on plate,place bowl on plate,search,,0.9685937185573384,8.4733,1.7114,0.0363,False,64,,search_boards
put bowl on plate,place bowl onto the plate,search,,0.9721209260311111,8.4942,1.7466,0.0358,False,64,,search_boards
put bowl on plate,place bowl on the plate,search,,0.9773928382339546,8.5253,1.7673,0.0339,False,64,,search_boards
put bowl on plate,Can you place the bowl onto the plate?,natural,,0.981014554060846,8.5467,1.8748,0.0362,False,64,,generated_natural
put bowl on plate,Could you transfer the bowl onto the plate?,natural,,0.9822699567609293,8.5541,1.8911,0.0362,False,64,,generated_natural
put bowl on plate,place the bowl onto the plate,search,,0.9891631837407496,8.5948,1.9342,0.0343,False,64,,search_boards
put bowl on plate,put the bowl on the plate,search,,0.9975846951353003,8.6446,2.0044,0.0326,False,64,,search_boards
put bowl on plate,put bowl on plate,original,,1.0,8.6589,2.0866,0.0346,False,64,,search_boards
put bowl on plate cardboard fence,"Without delay, secure the open-topped hemispherical food receptacle and orchestrate its relocation to the flat serving dish that is currently fortified by a makeshift paperboard palisade.",adversarial,,0.0,1.5311,-7.1844,0.3002,False,64,,generated_adversarial
put bowl on plate cardboard fence,"Assuming the circular dining surface adorned with a makeshift corrugated perimeter has been identified, proceed to deposit the hemispherical soup vessel directly onto it.",adversarial,,0.1386554368259968,2.5033,-5.7389,0.2711,False,64,,generated_adversarial
put bowl on plate cardboard fence,"Should it please you to do so, kindly secure the concave eating vessel and ensure its immediate transfer to the paperboard perimeter located upon the flat serving dish.",adversarial,,0.2680236595839564,3.4105,-5.0914,0.2164,False,64,,generated_adversarial
put bowl on plate cardboard fence,The deep receptacle intended for soup is to be lifted and subsequently deposited squarely upon the flat plate that is currently augmented with a corrugated paper barricade.,adversarial,,0.4232542117051571,4.499,-5.0973,0.12,False,64,,generated_adversarial
put bowl on plate cardboard fence,put blue bowl in green plate,search,,0.7708183748045179,6.9361,-0.2809,0.0938,False,64,,search_boards
put bowl on plate cardboard fence,move blue bowl to green plate,search,,0.7871573707538472,7.0507,-0.1279,0.0897,False,64,,search_boards
put bowl on plate cardboard fence,put blue bowl onto green plate,search,,0.800731961449436,7.1459,0.0718,0.0891,False,64,,search_boards
put bowl on plate cardboard fence,Grab the bowl and put it on the plate that has the cardboard fence.,natural,,0.9194366776525316,7.9783,1.1855,0.0593,False,64,,generated_natural
put bowl on plate cardboard fence,Pick up the bowl and leave it on the plate bordered by the cardboard fence.,natural,,0.9386496711185641,8.113,1.2979,0.0519,False,64,,generated_natural
put bowl on plate cardboard fence,put bowl onto green plate cardboard fence,search,,0.9390347831076079,8.1157,1.2378,0.0493,False,64,,search_boards
put bowl on plate cardboard fence,put bowl on the green plate cardboard fence,search,,0.9394034314655306,8.1183,1.1853,0.047,False,64,,search_boards
put bowl on plate cardboard fence,put bowl on green plate cardboard,search,,0.9410566416897814,8.1299,1.276,0.0495,False,64,,search_boards
put bowl on plate cardboard fence,put bowl on green plate cardboard fence,search,,0.945170975503039,8.1587,1.2852,0.0473,False,64,,search_boards
put bowl on plate cardboard fence,Can you move the bowl over to the cardboard fence on the plate?,natural,,0.9455798735921834,8.1616,1.3276,0.0487,False,64,,generated_natural
put bowl on plate cardboard fence,Take that bowl and rest it on the cardboard fence on the plate.,natural,,0.9515728535734932,8.2036,1.3241,0.0449,False,64,,generated_natural
put bowl on plate cardboard fence,Please set the bowl down on the cardboard fence plate.,natural,,0.9545998734594888,8.2248,1.508,0.0502,False,64,,generated_natural
put bowl on plate cardboard fence,I need the bowl placed on top of the plate's cardboard fence.,natural,,0.9630547208963427,8.2841,1.4617,0.0432,False,64,,generated_natural
put bowl on plate cardboard fence,Place the bowl onto the plate with the cardboard fence.,natural,,0.9736291592061808,8.3583,1.6996,0.046,False,64,,generated_natural
put bowl on plate cardboard fence,Transfer the bowl to the cardboard fence located on the plate.,natural,,0.9783109109899366,8.3911,1.6375,0.0406,False,64,,generated_natural
put bowl on plate cardboard fence,put the bowl on plate cardboard fence,search,,0.9930067115644859,8.4941,1.8097,0.0383,False,64,,search_boards
put bowl on plate cardboard fence,put bowl on plate cardboard fence,original,,1.0,8.5432,1.9277,0.0386,False,64,,search_boards
put broccoli in bowl,"Assuming the workspace is clear, I would appreciate it if you could elevate the green cruciferous vegetable and orchestrate its descent into the concave receptacle.",adversarial,,0.0,4.4578,-5.0176,0.1268,False,64,,generated_adversarial
put broccoli in bowl,It is of paramount importance that the miniature green tree-like vegetable be extracted from its current position and deposited within the concave dining vessel.,adversarial,,0.18661654471106415,5.086,-3.3641,0.1362,False,64,,generated_adversarial
put broccoli in bowl,"Provided the workspace is unobstructed, I request that you secure the green floret-topped vegetable and facilitate its immediate relocation into the interior of the bowl.",adversarial,,0.2208979929861338,5.2015,-3.2946,0.1287,False,64,,generated_adversarial
put broccoli in bowl,"The bowl being your ultimate target, I require you to grasp the broccoli and ensure it comes to rest securely within its confines.",adversarial,,0.4883923563299648,6.102,-1.3523,0.1254,False,64,,generated_adversarial
put broccoli in bowl,Move that green vegetable into the bowl.,natural,,0.537447056884652,6.2671,-1.1847,0.1174,False,64,,generated_natural
put broccoli in bowl,Please drop the broccoli into the dish.,natural,,0.6144105948662473,6.5262,-1.0413,0.1002,False,64,,generated_natural
put broccoli in bowl,place the green broccoli in the blue bowl,search,,0.7102625635191826,6.8489,-0.1347,0.1073,False,64,,search_boards
put broccoli in bowl,place the green broccoli into the blue bowl,search,,0.714698458338919,6.8638,-0.1425,0.1056,False,64,,search_boards
put broccoli in bowl,put the green broccoli inside the blue bowl,search,,0.758745248183645,7.0121,-0.1036,0.0941,False,64,,search_boards
put broccoli in bowl,drop the green broccoli in the blue bowl,search,,0.7662372615062685,7.0373,-0.0047,0.0957,False,64,,search_boards
put broccoli in bowl,put green broccoli in blue bowl,search,,0.8030245907684951,7.1611,0.1973,0.0927,False,64,,search_boards
put broccoli in bowl,Take the broccoli and set it down inside the bowl.,natural,,0.838509564665054,7.2806,0.5176,0.0947,False,64,,generated_natural
put broccoli in bowl,Grab the broccoli and pop it into the bowl.,natural,,0.8434382874745397,7.2972,0.5983,0.0965,False,64,,generated_natural
put broccoli in bowl,Transfer the broccoli over to the bowl.,natural,,0.8858147549401895,7.4398,0.8695,0.0945,False,64,,generated_natural
put broccoli in bowl,pick up broccoli and put it in bowl,search,,0.9028901515921788,7.4973,0.6956,0.0826,False,64,,search_boards
put broccoli in bowl,Can you toss the broccoli into the bowl for me?,natural,,0.9319422657036263,7.5951,0.8857,0.0814,False,64,,generated_natural
put broccoli in bowl,Place the broccoli into the bowl.,natural,,0.9490622108075639,7.6528,1.1528,0.0868,False,64,,generated_natural
put broccoli in bowl,place the broccoli in the bowl,search,,0.9540751837719308,7.6696,1.2365,0.0886,False,64,,search_boards
put broccoli in bowl,Just put the broccoli in the bowl.,natural,,0.9651358898661454,7.7069,1.1345,0.0813,False,64,,generated_natural
put broccoli in bowl,put broccoli in bowl,original,,1.0,7.8242,1.3527,0.0795,False,64,,search_boards
put broccoli in pot,"Provided that your manipulators are currently free, locate the dark green cruciferous vegetable and ensure it is carefully lowered until it is fully contained within the stovetop cooking pot.",adversarial,,0.0,3.5934,-5.0257,0.2028,False,64,,generated_adversarial
put broccoli in pot,"Notwithstanding any alternative priorities, I require that the cluster of edible green florets be entirely transferred into the main hollow cavity of the stovetop simmering basin.",adversarial,,0.02799522351934452,3.7176,-5.4517,0.1751,False,64,,generated_adversarial
put broccoli in pot,"If you would be so exceedingly kind, please take the vegetable that resembles a miniature green tree and deposit it within the cylindrical metallic cooking vessel.",adversarial,,0.17641773999348392,4.376,-4.5659,0.1517,False,64,,generated_adversarial
put broccoli in pot,"Assuming the receptacle utilized for boiling liquids is within your reach, proceed to ensure the physical transfer of the broccoli to its interior is completed forthwith.",adversarial,,0.19441227552246704,4.4558,-4.6332,0.142,False,64,,generated_adversarial
put broccoli in pot,Grab the green vegetable and drop it in the pot.,natural,,0.33244820267705827,5.0681,-2.9335,0.1547,False,64,,generated_natural
put broccoli in pot,put the green broccoli piece inside the silver pot,search,,0.5368002945469779,5.9746,-2.1441,0.1056,False,64,,search_boards
put broccoli in pot,place the light-green broccoli toy into the silver pot,rephrased,search,0.6052706014143626,6.2783,-2.6036,0.0607,False,64,,loop_qwen
put broccoli in pot,Put the green broccoli piece in the metal pot.,rephrased,search,0.6290325653317748,6.3838,-2.5987,0.0516,False,64,,loop_claude
put broccoli in pot,put the broccoli piece into the metal pot,search,,0.6294451270558826,6.3856,-1.7281,0.0856,False,64,,search_boards
put broccoli in pot,Move that piece of broccoli over to the pot.,natural,,0.6330360851806189,6.4015,-1.6142,0.0887,False,64,,generated_natural
